vbo_data.dat	float	4	8	
0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

0.5	0.5	0	1	0	0	0.5	0.5	
0.5	-0.5	0	0	1	0	0.5	0	
-0.5	-0.5	0	0	0	1	0	0	
-0.5	0.5	0	1	1	0	0	0.5	

